"Zone Code","UV0280002","UV0280012"
"00NZMT0010",71,7
"00NZMU0001",130,3
"00NZMU0002",55,3
"00NZMU0003",130,11
"00NZMU0004",96,12
"00NZMU0005",140,5
"00NZMU0006",117,3
"00NZMU0007",125,12
"00NZMU0008",121,10
"00NZMU0009",141,3
"00NZMU0010",143,9
"00NZMU0011",173,5
"00NZMU0012",63,6
"00NZMW0001",49,10
"00NZMW0002",113,9
"00NZMW0003",98,9
"00NZMW0004",107,12
"00NZMX0001",120,7
"00NZMX0002",137,6
"00NZMX0003",126,9
"00NZMX0004",126,6
"00NZMX0005",84,5
"00NZMX0006",80,17
"00NZMX0007",141,7
"00NZMX0008",117,7
"00NZMX0009",121,11
"00NZMX0010",114,17
"00NZMX0011",115,10
"00NZMX0012",85,14
"00NZMY0001",104,12
"00NZMY0002",100,7
"00NZMY0003",142,4
"00NZMY0004",134,12
"00NZMY0005",102,17
"00NZMZ0001",132,4
"00NZMZ0002",74,6
"00NZMZ0003",128,7
"00NZMZ0004",85,3
"00NZMZ0005",70,8
"00NZMZ0006",127,12
"00NZMZ0007",60,4
"00NZMZ0008",67,7
"00NZMZ0009",122,7
"00NZMZ0010",109,6
"00NZMZ0011",85,9
"00NZNA0001",115,9
"00NZNA0002",81,6
"00NZNA0003",86,22
"00NZNA0004",86,8
"00NZNA0005",97,8
"00NZNB0001",108,0
"00NZNB0002",166,11
"00NZNB0003",102,15
"00NZNB0004",118,11
"00NZNC0001",61,5
"00NZNC0002",180,7
"00NZNC0003",190,11
"00NZNC0004",183,3
"00NZNC0005",128,8
"00NZNC0006",119,0
"00NZNC0007",101,13
"00NZNC0008",74,4
"00NZND0001",97,11
"00NZND0002",169,11
"00NZND0003",100,10
"00NZND0004",157,9
"00NZND0005",125,14
"00NZND0006",82,12
"00NZND0007",118,8
"00NZND0008",121,6
"00NZND0009",124,15
"00NZND0010",78,10
"00NZND0011",107,11
"00NZND0012",95,7
"00NZND0013",75,4
"00NZND0014",116,7
"00NZND0015",64,6
"00NZND0016",108,9
"00NZND0017",85,8
"00NZND0018",107,13
"00NZND0019",76,18
"00NZND0020",110,8
"00NZND0021",108,15
"00NZND0022",80,7
"00NZNE0001",113,7
"00NZNE0002",74,17
"00NZNE0003",104,6
"00NZNE0004",122,8
"00NZNE0005",116,7
"00NZNE0006",128,8
"00NZNE0007",30,3
"00NZNE0008",112,4
"00NZNE0009",106,4
"00NZNE0010",57,4
"00NZNE0011",72,8
"00NZNE0012",83,10
"00NZNE0013",143,8
"00NZNE0014",128,3
"00NZNE0015",78,5
"00NZNF0001",84,11
"00NZNF0002",111,14
"00NZNF0003",85,9
"00NZNF0004",77,10
"00NZNF0005",164,3
"00NZNF0006",142,4
"00NZNF0007",114,3
"00NZNF0008",99,0
"00NZNF0009",100,10
"00NZNF0010",134,3
"00NZNF0011",134,0
"00NZNF0012",126,3
"00NZNF0013",108,13
"00NZNF0014",102,5
"00NZNF0015",88,11
"00NZNF0016",129,11
"00NZNG0001",102,8
"00NZNG0002",85,7
"00NZNG0003",150,18
"00NZNG0004",102,12
"00NZNH0001",135,4
"00NZNH0002",103,4
"00NZNH0003",135,7
"00NZNH0004",115,3
"00NZNJ0001",115,4
"00NZNJ0002",174,8
"00NZNJ0003",114,16
"00NZNJ0004",126,8
"00NZNJ0005",107,12
"00NZNJ0006",125,4
"00NZNJ0007",85,16
"00NZNJ0008",153,8
"00NZNJ0009",66,6
"00NZNJ0010",115,8
"00NZNJ0011",127,9
"00NZNJ0012",126,6
"00NZNJ0013",116,7
"00NZNJ0014",151,10
"00NZNJ0015",92,14
"00NZNJ0016",79,6
"00NZNJ0017",153,7
"00NZNK0001",154,11
"00NZNK0002",115,16
"00NZNK0003",119,6
"00NZNK0004",112,12
"00NZNK0005",120,3
"00NZNK0006",147,5
"00NZNK0007",133,8
"00NZNK0008",123,10
"00NZNK0009",142,7
"00NZNK0010",117,8
"00NZNK0011",129,18
"00NZNK0012",105,3
"00NZNK0013",112,0
"00NZNK0014",106,15
"00NZNK0015",116,10
"00NZNK0016",143,10
"00NZNK0017",119,10
"00NZNK0018",126,10
"00NZNL0001",119,5
"00NZNL0002",89,11
"00NZNL0003",121,6
"00NZNL0004",98,15
"00NZNL0005",117,8
"00NZNL0006",137,9
"00NZNL0007",133,9
"00NZNL0008",120,14
"00NZNL0009",101,11
"00NZNL0010",142,8
"00NZNL0011",92,11
"00NZNM0001",117,0
"00NZNM0002",259,8
"00NZNM0003",46,8
"00NZNM0004",132,4
"00NZNM0005",182,9
"00NZNM0006",113,7
"00NZNM0007",134,11
"00NZNM0008",155,7
"00NZNN0001",174,15
"00NZNN0002",41,7
"00NZNN0003",72,12
"00NZNN0004",59,4
"00NZNN0005",120,12
"00NZNN0006",77,6
"00NZNN0007",55,10
"00NZNN0008",30,8
"00NZNN0009",92,3
"00NZNN0010",57,6
"00NZNN0011",83,4
"00NZNN0012",73,4
"00NZNN0013",136,5
"00NZNN0014",108,4
"00NZNN0015",135,6
"00NZNN0016",72,9
"00NZNN0017",89,10
"00NZNN0018",78,7
"00NZNN0019",117,5
"00NZNN0020",94,5
"00NZNN0021",92,21
"00NZNN0022",103,13
"00NZNN0023",49,8
"00NZNP0001",101,8
"00NZNP0002",98,7
"00NZNP0003",77,7
"00NZNP0004",92,5
"00NZNP0005",86,8
"00NZNP0006",90,12
"00NZNP0007",73,10
"00NZNP0008",91,5
"00NZNP0009",80,6
"00NZNP0010",88,13
"00NZNP0011",92,14
"00NZNP0012",86,3
"00NZNP0013",95,11
"00NZNP0014",85,11
"00NZNP0015",82,9
"00NZNP0016",88,11
"00NZNP0017",61,8
"00NZNP0018",86,21
"00NZNP0019",118,0
"00NZNP0020",108,8
"00NZNP0021",81,8
"00NZNP0022",101,13
"00NZNP0023",74,8
"00NZNQ0001",122,5
"00NZNQ0002",120,10
"00NZNQ0003",95,6
"00NZNQ0004",106,12
"00NZNQ0005",73,11
"00NZNQ0006",79,23
"00NZNQ0007",157,8
"00NZNR0001",139,5
"00NZNR0002",116,15
"00NZNR0003",136,9
"00NZNR0004",100,9
"00NZNR0005",130,6
"00NZNR0006",125,6
"00NZNR0007",150,17
"00NZNR0008",90,7
"00NZNR0009",122,15
"00NZNR0010",126,11
"00NZNR0011",104,5
"00NZNR0012",93,13
"00NZNR0013",136,5
"00NZNR0014",98,9
"00NZNR0015",117,11
"00NZNR0016",125,8
"00NZNS0001",138,0
"00NZNS0002",154,8
"00NZNS0003",133,7
"00NZNS0004",198,6
"00NZNS0005",124,7
"00NZNS0006",133,9
"00NZNS0007",90,5
"00NZNS0008",153,0
"00NZNT0001",146,3
"00NZNT0002",134,3
"00NZNT0003",117,17
"00NZNT0004",103,3
"00NZNT0005",84,8
"00NZNU0001",104,14
"00NZNU0002",130,7
"00NZNU0003",118,6
"00NZNU0004",87,7
"00NZNU0005",109,16
"00NZNU0006",110,7
"00NZNU0007",80,6
"00NZNU0008",95,13
"00NZNU0009",112,8
"00NZNU0010",110,6
"00NZNU0011",97,18
"00PBNF0001",95,9
"00PBNF0002",122,4
"00PBNF0003",167,6
"00PBNF0004",159,3
"00PBNF0005",157,5
"00PBNF0006",148,8
"00PBNF0007",134,6
"00PBNG0001",122,12
"00PBNG0002",129,14
"00PBNG0003",109,12
"00PBNG0004",126,10
"00PBNG0005",111,13
"00PBNG0006",108,8
"00PBNH0001",113,14
"00PBNH0002",124,5
"00PBNH0003",133,12
"00PBNH0004",148,3
"00PBNH0005",73,0
"00PBNH0006",103,13
"00PBNH0007",78,6
"00PBNH0008",129,7
"00PBNJ0001",162,12
"00PBNJ0002",165,10
"00PBNJ0003",133,8
"00PBNJ0004",133,3
"00PBNJ0005",74,8
"00PBNJ0006",130,8
"00PBNK0001",188,13
"00PBNK0002",283,6
"00PBNK0003",199,5
"00PBNK0004",204,7
"00PBNK0005",96,13
"00PBNK0006",213,5
"00PBNK0007",150,3
"00PBNK0008",120,5
"00PBNK0009",165,6
"00PBNK0010",134,10
"00PBNK0011",201,5
"00PBNK0012",145,7
"00PBNK0013",166,14
"00PBNK0014",224,4
"00PBNK0015",191,9
"00PBNK0016",143,3
"00PBNK0017",192,4
"00PBNK0018",109,11
"00PBNK0019",62,10
"00PBNK0020",182,5
"00PBNK0021",90,18
"00PBNK0022",213,11
"00PBNK0023",180,7
"00PBNK0024",147,14
"00PBNK0025",194,8
"00PBNK0026",168,12
"00PBNK0027",86,16
"00PBNK0028",179,4
"00PBNK0029",171,4
"00PBNK0030",137,3
"00PBNK0031",186,9
"00PBNK0032",145,9
"00PBNL0001",101,7
"00PBNL0002",148,4
"00PBNL0003",175,9
"00PBNL0004",73,0
"00PBNL0005",213,5
"00PBNM0001",134,9
"00PBNM0002",120,10
"00PBNM0003",178,9
"00PBNM0004",102,13
"00PBNM0005",143,4
"00PBNM0006",89,11
"00PBNN0001",211,3
"00PBNN0002",98,17
"00PBNN0003",206,5
"00PBNN0004",196,8
"00PBNN0005",150,9
"00PBNN0006",105,10
"00PBNN0007",123,8
"00PBNN0008",142,6
"00PBNN0009",129,9
"00PBNN0010",233,9
"00PBNN0011",110,0
"00PBNN0012",125,5
"00PBNN0013",161,4
"00PBNN0014",115,3
"00PBNP0001",108,11
"00PBNP0002",146,8
"00PBNP0003",114,8
"00PBNP0004",164,10
"00PBNP0005",126,8
"00PBNP0006",123,8
"00PBNP0007",136,9
"00PBNP0008",141,11
"00PBNP0009",80,8
"00PBNP0010",107,16
"00PBNP0011",73,11
"00PBNP0012",101,14
"00PBNP0013",132,8
"00PBNP0014",93,13
"00PBNP0015",114,9
"00PBNP0016",102,6
"00PBNP0017",130,9
"00PBNP0018",74,19
"00PBNP0019",138,10
"00PBNP0020",134,10
"00PBNP0021",81,9
"00PBNP0022",131,14
"00PBNP0023",105,11
"00PBNQ0001",100,6
"00PBNQ0002",90,3
"00PBNQ0003",118,10
"00PBNQ0004",97,4
"00PBNQ0005",152,3
"00PBNQ0006",118,6
"00PBNR0001",113,5
"00PBNR0002",194,5
"00PBNR0003",127,4
"00PBNR0004",132,10
"00PBNR0005",118,3
"00PBNR0006",83,16
"00PBNS0001",162,6
"00PBNS0002",200,7
"00PBNS0003",252,18
"00PBNT0001",153,3
"00PBNT0002",163,8
"00PBNT0003",190,7
"00PBNT0004",92,3
"00PBNT0005",102,3
"00PBNT0006",104,10
"00PBNT0007",47,6
"00PBNT0008",99,8
"00PBNT0009",76,8
"00PBNT0010",99,9
"00PBNT0011",112,11
"00PBNT0012",101,9
"00PBNT0013",143,4
"00PBNT0014",114,3
"00PBNT0015",109,6
"00PBNT0016",117,7
"00PBNT0017",108,13
"00PBNT0018",86,19
"00PBNT0019",153,24
"00PBNT0020",119,9
"00PBNU0001",149,5
"00PBNU0002",144,9
"00PBNU0003",143,6
"00PBNU0004",153,6
"00PBNW0001",104,0
"00PBNW0002",197,7
"00PBNW0003",123,17
"00PBNW0004",102,3
"00PBNW0005",67,5
"00PBNW0006",188,6
"00PBNW0007",149,15
"00PBNW0008",108,0
"00PBNW0009",80,3
"00PBNX0001",174,4
"00PBNX0002",214,8
"00PBNX0003",85,8
"00PBNX0004",209,5
"00PBNX0005",135,16
"00PBNX0006",94,8
"00PBNX0007",164,11
"00PBNX0008",159,8
"00PBNX0009",152,10
"00PBNX0010",170,8
"00PBNX0011",171,4
"00PBNX0012",201,3
"00PBNY0001",166,4
"00PBNY0002",171,3
"00PBNY0003",123,6
"00PBNY0004",151,5
"00PBNY0005",181,8
"00PBNY0006",170,5
"00PBNY0007",201,3
"00PBNZ0001",123,7
"00PBNZ0002",123,15
"00PBNZ0003",115,7
"00PBNZ0004",122,7
"00PBPA0001",197,9
"00PBPA0002",196,9
"00PBPA0003",128,6
"00PBPA0004",156,5
"00PBPA0005",73,7
"00PBPA0006",212,8
"00PBPA0007",88,10
"00PBPA0008",165,0
"00PBPA0009",122,7
"00PBPB0001",84,7
"00PBPB0002",115,12
"00PBPB0003",117,3
"00PBPB0004",204,10
"00PBPB0005",136,4
"00PBPB0006",126,4
"00PBPB0007",143,3
"00PBPB0008",110,6
"00PBPB0009",137,3
"00PBPB0010",159,3
"00PBPC0001",144,9
"00PBPC0002",133,7
"00PBPC0003",147,8
"00PBPC0004",122,5
"00PBPC0005",140,4
"00PBPC0006",95,4
"00PBPC0007",89,7
"00PBPC0008",118,11
"00PBPC0009",90,9
"00PBPC0010",118,13
"00PBPC0011",111,8
"00PBPC0012",126,7
"00PBPC0013",131,6
"00PBPC0014",99,13
"00PBPC0015",99,11
"00PBPC0016",139,9
"00PBPC0017",162,10
"00PBPD0001",143,10
"00PBPD0002",136,3
"00PBPD0003",118,8
"00PBPD0004",110,4
"00PBPD0005",105,10
"00PBPD0006",119,14
"00PBPD0007",120,6
"00PBPD0008",101,10
"00PBPD0009",128,4
"00PBPD0010",139,6
"00PBPD0011",101,8
"00PBPD0012",88,20
"00PBPD0013",106,11
"00PBPD0014",151,0
"00PBPD0015",178,9
"00PBPD0016",102,13
"00PBPD0017",129,19
"00PBPD0018",115,12
"00PBPD0019",114,5
"00PBPD0020",159,6
"00PBPE0001",106,18
"00PBPE0002",83,10
"00PBPE0003",87,8
"00PBPE0004",104,14
"00PBPE0005",143,8
"00PBPE0006",76,3
"00PBPE0007",128,12
"00PBPE0008",59,4
"00PBPE0009",142,4
"00PBPE0010",142,11
"00PBPE0011",174,5
"00PBPE0012",108,6
"00PBPE0013",136,11
"00PBPE0014",131,7
"00PBPE0015",86,7
"00PBPE0016",104,25
"00PBPF0001",71,7
"00PBPF0002",117,6
"00PBPF0003",134,6
"00PBPF0004",137,11
"00PBPF0005",122,4
"00PBPF0006",117,6
"00PBPF0007",119,11
"00PBPF0008",146,14
"00PBPG0001",112,13
"00PBPG0002",95,8
"00PBPG0003",101,8
"00PBPG0004",96,5
"00PBPG0005",112,9
"00PBPG0006",80,6
"00PBPG0007",73,4
"00PBPG0008",83,9
"00PBPG0009",121,4
"00PBPG0010",154,5
"00PBPG0011",154,9
"00PBPG0012",124,10
"00PBPG0013",116,0
"00PBPG0014",167,5
"00PBPG0015",105,5
"00PBPG0016",115,0
"00PBPG0017",84,6
"00PBPG0018",148,8
"00PBPH0001",133,5
"00PBPH0002",103,3
"00PBPH0003",135,6
"00PBPH0004",103,0
"00PBPH0005",83,4
"00PBPH0006",133,3
"00PBPH0007",107,3
"00PBPH0008",89,0
"00PBPH0009",139,0
"00PBPH0010",188,3
"00PBPH0011",146,8
"00PBPH0012",130,4
"00PBPJ0001",73,3
"00PBPJ0002",128,3
"00PBPJ0003",80,5
"00PBPJ0004",99,0
"00PBPJ0005",91,3
"00PBPJ0006",130,0
"00PBPJ0007",128,3
"00PBPJ0008",170,5
"00PBPJ0009",122,4
"00PBPJ0010",136,3
"00PBPJ0011",125,7
"00PBPJ0012",81,3
"00PBPK0001",140,3
"00PBPK0002",128,9
"00PBPK0003",101,8
"00PBPK0004",151,3
"00PBPK0005",95,4
"00PBPK0006",136,3
"00PBPK0007",169,16
"00PBPK0008",157,14
"00PBPK0009",22,6
"00PBPK0010",131,16
"00PBPK0011",142,6
"00PBPL0001",127,4
"00PBPL0002",178,12
"00PBPL0003",137,5
"00PBPL0004",145,9
"00PBPL0005",79,8
"00PBPL0006",134,8
"00PBPL0007",77,12
"00PBPL0008",109,10
"00PBPL0009",98,3
"00PBPL0010",128,5
"00PBPL0011",159,12
"00PBPL0012",123,4
"00PBPL0013",172,4
"00PBPL0014",168,6
"00PBPL0015",164,3
"00PBPL0016",148,0
"00PBPM0001",114,4
"00PBPM0002",151,5
"00PBPM0003",135,8
"00PBPM0004",107,6
"00PBPM0005",139,9
"00PBPM0006",108,0
"00PBPM0007",170,7
"00PBPN0001",147,0
"00PBPN0002",153,7
"00PBPN0003",110,6
"00PBPN0004",286,20
"00PBPN0005",117,3
"00PBPN0006",91,7
"00PBPN0007",169,4
"00PBPN0008",85,0
"00PBPN0009",126,0
"00PBPN0010",107,4
"00PBPN0011",206,4
"00PBPP0001",191,6
"00PBPP0002",172,4
"00PBPP0003",146,4
"00PBPP0004",148,4
"00PBPP0005",127,0
"00PBPP0006",164,6
"00PBPP0007",139,4
"00PBPQ0001",148,11
"00PBPQ0002",107,11
"00PBPQ0003",136,9
"00PBPQ0004",141,7
"00PBPQ0005",151,12
"00PBPQ0006",135,6
"00PBPQ0007",123,7
"00PBPQ0008",146,22
"00PBPR0001",85,6
"00PBPR0002",104,3
"00PBPR0003",134,5
"00PBPR0004",49,9
"00PBPR0005",134,4
"00PBPR0006",113,4
"00PBPR0007",101,5
"00PBPR0008",119,10
"00PBPR0009",128,18
"00PBPR0010",105,10
"00PBPR0011",132,8
"00PBPR0012",102,10
"00PBPS0001",124,6
"00PBPS0002",122,4
"00PBPS0003",111,6
"00PBPS0004",105,4
"00PBPS0005",107,8
"00PBPS0006",148,19
"00PBPS0007",93,3
"00PBPS0008",119,3
"00PBPS0009",70,6
"00PBPS0010",136,4
"00PBPS0011",110,4
"00PBPS0012",87,8
"00PBPT0001",138,10
"00PBPT0002",146,7
"00PBPT0003",111,15
"00PBPT0004",66,5
"00PBPT0005",126,13
"00PBPT0006",141,8
"00PBPT0007",125,14
"00PBPT0008",124,3
"00PBPT0009",199,7
"00PBPT0010",168,9
"00PBPT0011",148,6
"00PBPT0012",128,4
"00PBPT0013",142,14
"00PBPT0014",110,10
"00PBPT0015",104,6
"00PBPT0016",100,12
"00PBPT0017",101,15
"00PBPT0018",130,5
"00PBPT0019",82,7
"00PBPT0020",97,15
"00PBPT0021",112,5
"00PBPT0022",153,8
"00PBPT0023",121,0
"00PBPT0024",140,5
"00PBPU0001",141,5
"00PBPU0002",76,3
"00PBPU0003",73,0
"00PBPU0004",93,4
"00PBPU0005",84,3
"00PBPU0006",103,0
"00PBPU0007",130,3
"00PBPU0008",135,6
"00PBPW0001",105,9
"00PBPW0002",129,3
"00PBPW0003",120,5
"00PBPW0004",160,5
"00PBPW0005",109,13
"00PBPW0006",122,11
"00PBPW0007",120,10
"00PBPW0008",117,18
"00PBPX0001",182,8
"00PBPX0002",214,4
"00PBPX0003",130,6
"00PBPX0004",134,10
"00PBPX0005",55,3
"00PBPX0006",48,6
"00PBPX0007",180,8
"00PBPX0008",130,3
"00PBPX0009",99,14
"00PBPX0010",164,5
"00PDMZ0001",137,11
"00PDMZ0002",171,11
"00PDMZ0003",167,7
"00PDMZ0004",84,6
"00PDMZ0005",70,4
"00PDMZ0006",134,19
"00PDMZ0007",127,19
"00PDMZ0008",116,5
"00PDMZ0009",101,7
"00PDMZ0010",160,16
"00PDMZ0011",196,5
"00PDMZ0012",141,8
"00PDMZ0013",138,3
"00PDMZ0014",127,7
"00PDMZ0015",103,5
"00PDMZ0016",136,5
"00PDMZ0017",85,5
"00PDMZ0018",149,3
"00PDMZ0019",151,9
"00PDNA0001",163,15
"00PDNA0002",200,4
"00PDNA0003",136,10
"00PDNA0004",85,5
"00PDNA0005",185,7
"00PDNA0006",144,10
"00PDNA0007",159,3
"00PDNA0008",74,10
"00PDNA0009",114,7
"00PDNA0010",154,11
"00PDNA0011",155,8
"00PDNA0012",82,9
"00PDNA0013",147,18
"00PDNA0014",92,14
"00PDNA0015",132,8
"00PDNA0016",138,15
"00PDNA0017",91,6
"00PDNA0018",118,11
"00PDNA0019",109,13
"00PDNA0020",147,11
"00PDNB0001",102,9
"00PDNB0002",165,3
"00PDNB0003",136,7
"00PDNB0004",94,16
"00PDNB0005",232,12
"00PDNB0006",208,3
"00PDNB0007",178,5
"00PDNB0008",183,10
"00PDNB0009",108,3
"00PDNB0010",172,15
"00PDNB0011",94,5
"00PDNB0012",86,13
"00PDNB0013",149,16
"00PDNB0014",67,11
"00PDNB0015",228,8
"00PDNB0016",136,15
"00PDNB0017",210,11
"00PDNB0018",139,6
"00PDNB0019",98,11
"00PDNB0020",121,9
"00PDNB0021",142,10
"00PDNB0022",117,12
"00PDNB0023",172,9
"00PDNB0024",148,5
"00PDNB0025",112,6
"00PDNB0026",120,14
"00PDNB0027",146,10
"00PDNB0028",148,6
"00PDNC0001",281,21
"00PDNC0002",68,20
"00PDNC0003",66,3
"00PDNC0004",150,16
"00PDNC0005",51,10
"00PDNC0006",118,14
"00PDNC0007",126,4
"00PDNC0008",145,6
"00PDNC0009",135,12
"00PDNC0010",117,10
"00PDNC0011",117,14
"00PDNC0012",152,6
"00PDNC0013",85,19
"00PDND0001",184,9
"00PDND0002",133,10
"00PDND0003",126,3
"00PDND0004",181,6
"00PDND0005",124,3
"00PDND0006",153,8
"00PDND0007",140,3
"00PDND0008",160,15
"00PDND0009",139,4
"00PDND0010",172,5
"00PDND0011",157,9
"00PDND0012",156,5
"00PDND0013",150,9
"00PDND0014",144,6
"00PDND0015",97,3
"00PDND0016",98,7
"00PDND0017",133,3
"00PDND0018",150,11
"00PDNE0001",120,13
"00PDNE0002",170,10
"00PDNE0003",84,11
"00PDNE0004",143,18
"00PDNE0005",176,16
"00PDNE0006",123,20
"00PDNE0007",143,9
"00PDNE0008",120,7
"00PDNE0009",116,10
"00PDNE0010",152,10
"00PDNE0011",131,8
"00PDNE0012",84,14
"00PDNE0013",162,7
"00PDNE0014",125,15
"00PDNE0015",137,18
"00PDNF0001",154,7
"00PDNF0002",150,5
"00PDNF0003",80,4
"00PDNF0004",88,0
"00PDNF0005",120,5
"00PDNF0006",135,3
"00PDNF0007",118,0
"00PDNF0008",130,4
"00PDNF0009",169,7
"00PDNF0010",123,3
"00PDNF0011",136,7
"00PDNF0012",117,3
"00PDNF0013",101,3
"00PDNF0014",113,0
"00PDNF0015",166,8
"00PDNF0016",203,3
"00PDNF0017",95,5
"00PDNF0018",252,8
"00PDNF0019",193,3
"00PDNF0020",176,3
"00PDNF0021",154,6
"00PDNG0001",175,3
"00PDNG0002",171,4
"00PDNG0003",164,5
"00PDNG0004",167,6
"00PDNG0005",150,7
"00PDNG0006",101,11
"00PDNG0007",191,9
"00PDNG0008",133,5
"00PDNG0009",146,4
"00PDNG0010",156,5
"00PDNG0011",167,4
"00PDNG0012",163,8
"00PDNG0013",144,4
"00PDNG0014",125,5
"00PDNG0015",130,4
"00PDNG0016",122,7
"00PDNG0017",160,5
"00PDNG0018",162,5
"00PDNG0019",82,8
"00PDNG0020",142,3
"00PDNG0021",159,4
"00PDNG0022",145,9
"00PDNG0023",109,3
"00PDNG0024",167,7
"00PDNG0025",93,8
"00PDNG0026",145,3
"00PDNH0001",165,5
"00PDNH0002",151,14
"00PDNH0003",119,4
"00PDNH0004",193,3
"00PDNH0005",135,8
"00PDNH0006",146,21
"00PDNH0007",150,4
"00PDNH0008",118,12
"00PDNH0009",126,10
"00PDNH0010",101,6
"00PDNH0011",72,16
"00PDNH0012",113,8
"00PDNH0013",132,3
"00PDNH0014",152,3
"00PDNH0015",61,9
"00PDNH0016",123,11
"00PDNH0017",155,9
"00PDNJ0001",165,10
"00PDNJ0002",123,17
"00PDNJ0003",119,16
"00PDNJ0004",121,16
"00PDNJ0005",110,21
"00PDNJ0006",89,11
"00PDNJ0007",100,12
"00PDNJ0008",99,10
"00PDNJ0009",149,0
"00PDNJ0010",101,7
"00PDNJ0011",97,5
"00PDNJ0012",96,6
"00PDNJ0013",96,7
"00PDNJ0014",127,5
"00PDNJ0015",218,6
"00PDNJ0016",100,14
"00PDNJ0017",115,20
"00PDNJ0018",98,13
"00PDNK0001",176,6
"00PDNK0002",159,8
"00PDNK0003",147,9
"00PDNK0004",144,6
"00PDNK0005",95,3
"00PDNK0006",123,8
"00PDNK0007",79,13
"00PDNK0008",195,6
"00PDNK0009",105,5
"00PDNK0010",70,3
"00PDNK0011",111,6
"00PDNK0012",183,3
"00PDNK0013",139,9
"00PDNK0014",156,13
"00PDNK0015",137,23
"00PDNK0016",142,5
"00PDNK0017",172,7
"00PDNK0018",157,10
"00PDNK0019",116,5
"00PDNK0020",153,6
"00PDNK0021",170,8
"00PDNK0022",169,5
"00PDNK0023",171,5
"00PDNK0024",198,4
"00PDNK0025",191,5
"00PDNK0026",163,8
"00PDNK0027",107,3
"00PDNK0028",161,5
"00PDNL0001",144,3
"00PDNL0002",142,7
"00PDNL0003",186,4
"00PDNL0004",138,6
"00PDNL0005",149,3
"00PDNL0006",134,7
"00PDNL0007",146,5
"00PDNM0001",196,6
"00PDNM0002",177,3
"00PDNM0003",140,4
"00PDNM0004",188,9
"00PDNM0005",167,5
"00PDNM0006",251,4
"00PDNM0007",137,7
"00PDNN0001",231,8
"00PDNN0002",109,4
"00PDNN0003",177,10
"00PDNN0004",117,5
"00PDNN0005",176,4
"00PDNN0006",129,0
"00PDNN0007",173,5
"00PDNN0008",145,8
"00PDNN0009",147,4
"00PDNN0010",121,0
"00PDNN0011",115,10
"00PDNN0012",127,7
"00PDNN0013",158,4
"00PDNN0014",192,7
"00PDNN0015",27,0
"00PDNN0016",193,3
"00PDNN0017",160,3
"00PDNN0018",170,0
"00PDNN0019",146,4
"00PDNN0020",183,3
"00PDNN0021",110,4
"00PDNN0022",140,5
"00PDNN0023",169,4
"00PDNN0024",190,4
"00PDNN0025",161,10
"00PDNN0026",133,7
"00PDNN0027",168,3
"00PDNN0028",131,10
"00PDNN0029",134,5
"00PDNN0030",127,6
"00PDNN0031",171,8
"00PDNN0032",113,7
"00PDNN0033",126,7
"00PDNN0034",115,3
"00PDNN0035",206,3
"00PDNP0001",208,3
"00PDNP0002",215,7
"00PDNP0003",137,4
"00PDNP0004",95,7
"00PDNP0005",192,7
"00PDNP0006",256,0
"00PDNQ0001",128,8
"00PDNQ0002",163,11
"00PDNQ0003",85,4
"00PDNQ0004",117,6
"00PDNQ0005",143,5
"00PDNQ0006",163,4
"00PDNQ0007",111,6
"00PDNQ0008",152,3
"00PDNQ0009",116,4
"00PDNQ0010",88,6
"00PDNQ0011",148,4
"00PDNQ0012",131,3
"00PDNQ0013",100,0
"00PDNQ0014",155,8
"00PDNQ0015",137,0
"00PDNQ0016",121,3
"00PDNR0001",189,6
"00PDNR0002",179,3
"00PDNR0003",126,8
"00PDNR0004",252,4
"00PDNR0005",169,5
"00PDNR0006",81,10
"00PDNR0007",132,0
"00PDNR0008",158,4
"00PDNR0009",89,6
"00PDNR0010",175,4
"00PDNR0011",131,3
"00PDNR0012",133,11
"00PDNR0013",114,8
"00PDNR0014",163,7
"00PDNR0015",226,8
"00PDNR0016",171,5
"00PDNR0017",138,4
"00PDNR0018",146,5
"00PDNS0001",121,11
"00PDNS0002",183,17
"00PDNS0003",195,12
"00PDNS0004",184,6
"00PDNS0005",179,10
"00PDNS0006",451,3
"00PDNS0007",169,9
"00PDNS0008",136,8
"00PDNS0009",118,8
"00PDNS0010",117,6
"00PDNS0011",153,3
"00PDNT0001",130,4
"00PDNT0002",114,8
"00PDNT0003",91,4
"00PDNT0004",141,4
"00PDNT0005",133,4
"00PDNT0006",156,7
"00PDNT0007",142,5
"00PDNT0008",134,6
"00PDNT0009",122,17
"00PDNT0010",143,13
"00PDNT0011",132,5
"00PDNT0012",134,9
"00PDNT0013",137,4
"00PDNT0014",100,5
"00PDNT0015",124,3
"00PDNT0016",123,10
"00PDNT0017",87,3
"00PDNT0018",96,0
"00PDNT0019",196,3
"00PDNT0020",135,12
"00PDNT0021",155,3
"00PDNT0022",130,0
"00PDNU0001",174,4
"00PDNU0002",163,4
"00PDNU0003",164,6
"00PDNU0004",127,4
"00PDNU0005",131,3
"00PDNU0006",158,7
"00PDNU0007",162,3
"00PDNU0008",162,3
"00PDNW0001",143,12
"00PDNW0002",146,6
"00PDNW0003",120,9
"00PDNW0004",101,9
"00PDNW0005",98,6
"00PDNW0006",81,11
"00PDNW0007",93,14
"00PDNW0008",102,17
"00PDNW0009",153,10
"00PDNW0010",130,5
"00PDNW0011",185,8
