"Zone Code","UV0280002","UV0280012"
"60QS002782",100,2
"60QS002783",71,3
"60QS002784",90,9
"60QS002785",104,7
"60QS002786",60,5
"60QS002787",65,2
"60QS002788",63,8
"60QS002789",58,10
"60QS002790",24,4
"60QS002791",35,7
"60QS002792",35,8
"60QS002793",35,9
"60QS002794",44,6
"60QS002795",24,1
"60QS002796",56,6
"60QS002797",55,16
"60QS002798",47,7
"60QS002799",38,2
"60QS002800",7,0
"60QS002801",53,6
"60QS002802",25,7
"60QS002803",22,6
"60QS002804",25,3
"60QS002805",28,5
"60QS002806",27,6
"60QS002807",35,5
"60QS002808",22,2
"60QS002809",34,7
"60QS002810",14,2
"60QS002811",28,8
"60QS002812",54,10
"60QS002813",23,1
"60QS002814",14,5
"60QS002815",14,2
"60QS002816",35,4
"60QS002817",24,4
"60QS002818",47,9
"60QS002819",57,7
"60QS002820",26,5
"60QS002821",96,3
"60QS002822",20,3
"60QS002823",32,3
"60QS002824",28,3
"60QS002825",22,2
"60QS002826",53,8
"60QS002827",33,6
"60QS002828",35,2
"60QS002829",35,5
"60QS002830",22,1
"60QS002831",48,4
"60QS002832",20,4
"60QS002833",66,9
"60QS002834",19,0
"60QS002835",30,4
"60QS002836",32,3
"60QS002837",30,2
"60QS002838",43,3
"60QS002839",26,2
"60QS002840",57,7
"60QS002841",20,2
"60QS002842",16,1
"60QS002843",20,2
"60QS002844",37,3
"60QS002845",33,7
"60QS002846",31,7
"60QS002847",40,8
"60QS002848",69,7
"60QS002849",56,4
"60QS002850",30,5
"60QS002851",33,4
"60QS002852",28,3
"60QS002853",31,2
"60QS002854",44,11
"60QS002855",49,12
"60QS002856",17,4
"60QS002857",47,14
"60QS002858",16,3
"60QS002859",107,4
"60QS002860",108,1
"60QS002861",45,7
"60QS002862",26,2
"60QS002863",32,1
"60QS002864",91,3
"60QS002865",68,1
"60QS002866",74,1
"60QS002867",39,7
"60QS002868",58,3
"60QS002869",47,1
"60QS002870",38,11
"60QS002871",36,8
"60QS002872",45,8
"60QS002873",43,4
"60QS002874",33,2
"60QS002875",20,3
"60QS002876",27,3
"60QS002877",25,6
"60QS002878",23,3
"60QS002879",42,18
"60QS002880",30,9
"60QS002881",36,13
"60QS002882",46,13
"60QS002883",35,14
"60QS002884",36,7
"60QS002885",24,5
"60QS002886",34,8
"60QS002887",27,6
"60QS002888",16,7
"60QS002889",32,9
"60QS002890",43,6
"60QS002891",25,7
"60QS002892",20,7
"60QS002893",30,9
"60QS002894",46,7
"60QS002895",33,2
"60QS002896",23,3
"60QS002897",78,7
"60QS002898",22,3
"60QS002899",28,7
"60QS002900",26,4
"60QS002901",19,9
"60QS002902",21,2
"60QS002903",21,4
"60QS002904",36,3
"60QS002905",22,5
"60QS002906",44,5
"60QS002907",41,5
"60QS002908",43,6
"60QS002909",33,4
"60QS002910",26,3
"60QS002911",43,6
"60QS002912",51,2
"60QS002913",30,6
"60QS002914",19,6
"60QS002915",17,7
"60QS002916",68,5
"60QS002917",42,0
"60QS002918",26,3
"60QS002919",60,3
"60QS002920",74,0
"60QS002921",33,4
"60QS002922",62,12
"60QS002923",56,6
"60QS002924",43,3
"60QS002925",47,5
"60QS002926",34,3
"60QS002927",46,4
"60QS002928",56,3
"60QS002929",125,4
"60QS002930",36,2
"60QS002931",84,12
"60QS002932",78,10
"60QS002933",46,6
"60QS002934",50,0
"60QS002935",97,5
"60QS002936",44,5
"60QS002937",35,5
"60QS002938",27,4
"60QS002939",88,10
"60QS002940",41,5
"60QS002941",46,1
"60QS002942",40,4
"60QS002943",63,3
"60QS002944",62,4
"60QS002945",53,3
"60QS002946",55,5
"60QS002947",69,7
"60QS002948",33,1
"60QS002949",76,6
"60QS002950",78,11
"60QS002951",56,6
"60QS002952",68,3
"60QS002953",20,7
"60QS002954",51,10
"60QS002955",68,14
"60QS002956",79,7
"60QS002957",41,3
"60QS002958",53,8
"60QS002959",60,2
"60QS002960",47,2
"60QS002961",17,9
"60QS002962",50,8
"60QS002963",45,8
"60QS002964",13,7
"60QS002965",81,6
"60QS002966",69,6
"60QS002967",45,2
"60QS002968",21,4
"60QS002969",15,9
"60QS002970",57,7
"60QS002971",38,6
"60QS002972",40,8
"60QS002973",65,5
"60QS002974",30,4
"60QS002975",38,13
"60QS002976",35,15
"60QS002977",29,9
"60QS002978",30,14
"60QS002979",24,11
"60QS002980",42,17
"60QS002981",18,6
"60QS002982",31,9
"60QS002983",27,3
"60QS002984",32,5
"60QS002985",30,5
"60QS002986",37,4
"60QS002987",26,8
"60QS002988",43,4
"60QS002989",34,3
"60QS002990",26,4
"60QS002991",16,2
"60QS002992",24,5
"60QS002993",26,4
"60QS002994",25,6
"60QS002995",80,10
"60QS002996",55,14
"60QS002997",28,0
"60QS002998",48,4
"60QS002999",76,8
"60QS003000",42,3
"60QS003001",37,5
"60QS003002",52,7
"60QS003003",19,5
"60QS003004",27,8
"60QS003005",34,6
"60QS003006",39,10
"60QS003007",56,2
"60QS003008",62,5
"60QS003009",51,4
"60QS003010",23,6
"60QS003011",21,4
"60QS003012",45,6
"60QS003013",23,7
"60QS003014",36,9
"60QS003015",54,9
"60QS003016",47,5
"60QS003017",30,6
"60QS003018",56,8
"60QS003019",44,12
"60QS003020",22,6
"60QS003021",35,13
"60QS003022",49,4
"60QS003023",45,10
"60QS003024",52,2
"60QS003025",58,9
"60QS003026",45,9
"60QS003027",18,4
"60QS003028",36,11
"60QS003029",30,9
"60QS003030",40,9
"60QS003031",54,4
"60QS003032",32,1
"60QS003033",46,3
"60QS003034",38,1
"60QS003035",46,4
"60QS003036",50,5
"60QS003037",30,1
"60QS003038",41,2
"60QS003039",44,3
"60QS003040",28,6
"60QS003041",59,4
"60QS003042",49,3
"60QS003043",38,3
"60QS003044",31,4
"60QS003045",32,3
"60QS003046",52,3
"60QS003047",12,3
"60QS003048",10,2
"60QS003049",29,0
"60QS003050",42,5
"60QS003051",125,2
"60QS003052",108,1
"60QS003053",47,7
"60QS003054",42,2
"60QS003055",31,1
"60QS003056",50,1
"60QS003057",56,11
"60QS003058",52,4
"60QS003059",46,9
"60QS003060",26,5
"60QS003061",45,1
"60QS003062",45,8
"60QS003063",59,6
"60QS003064",26,4
"60QS003065",25,4
"60QS003066",22,3
"60QS003067",20,7
"60QS003068",51,10
"60QS003069",24,1
"60QS003070",28,3
"60QS003071",32,5
"60QS003072",57,6
"60QS003073",30,1
"60QS003074",27,2
"60QS003075",18,5
"60QS003076",30,3
"60QS003077",23,4
"60QS003078",11,2
"60QS003079",43,4
"60QS003080",40,7
"60QS003081",30,13
"60QS003082",39,11
"60QS003083",48,1
"60QS003084",26,0
"60QS003085",34,3
"60QS003086",48,4
"60QS003087",53,0
"60QS003088",58,5
"60QS003089",33,5
"60QS003090",75,6
"60QS003091",60,3
"60QS003092",45,3
"60QS003093",28,4
"60QS003094",51,2
"60QS003095",54,7
"60QS003096",34,2
"60QS003097",48,2
"60QS003098",60,7
"60QS003099",44,7
"60QS003100",68,4
"60QS003101",26,3
"60QS003102",49,2
"60QS003103",51,5
"60QS003104",45,2
"60QS003105",50,3
"60QS003106",33,4
"60QS003107",44,5
"60QS003108",32,3
"60QS003109",38,5
"60QS003110",24,1
"60QS003111",63,6
"60QS003112",35,1
"60QS003113",26,3
"60QS003114",25,8
"60QS003115",29,3
"60QS003116",20,2
"60QS003117",44,2
"60QS003118",26,3
"60QS003119",35,9
"60QS003120",44,2
"60QS003121",59,2
"60QS003122",35,2
"60QS003123",34,3
"60QS003124",24,3
"60QS003125",22,1
"60QS003126",18,1
"60QS003127",23,3
"60QS003128",41,4
"60QS003129",29,2
"60QS003130",31,1
"60QS003131",54,4
"60QS003132",36,0
"60QS003133",59,4
"60QS003134",12,2
"60QS003135",41,1
"60QS003136",41,2
"60QS003137",63,5
"60QS003138",42,2
"60QS003139",20,0
"60QS003140",70,6
"60QS003141",12,2
"60QS003142",23,5
"60QS003143",80,18
"60QS003144",64,13
"60QS003145",67,17
"60QS003146",70,16
"60QS003147",27,2
"60QS003148",81,3
"60QS003149",54,6
"60QS003150",18,5
"60QS003151",11,0
"60QS003152",14,0
"60QS003153",12,2
"60QS003154",26,0
"60QS003155",24,4
"60QS003156",86,5
"60QS003157",56,3
"60QS003158",50,0
"60QS003159",61,3
"60QS003160",92,3
"60QS003161",68,5
"60QS003162",63,1
"60QS003163",65,1
"60QS003164",46,1
"60QS003165",69,6
"60QS003166",65,5
"60QS003167",58,1
"60QS003168",115,6
"60QS003169",46,5
"60QS003170",11,2
"60QS003171",8,0
"60QS003172",5,0
"60QS003173",61,4
"60QS003174",64,6
"60QS003175",51,4
"60QS003176",31,4
"60QS003177",53,1
"60QS003178",37,3
"60QS003179",53,3
"60QS003180",39,6
"60QS003181",33,2
"60QS003182",67,4
"60QS003183",51,4
"60QS003184",74,3
"60QS003185",54,3
"60QS003186",103,4
"60QS003187",105,4
"60QS003188",51,2
"60QS003189",65,7
"60QS003190",55,3
"60QS003191",13,6
"60QS003192",69,2
"60QS003193",51,0
"60QS003194",69,5
"60QS003195",46,3
"60QS003196",60,5
"60QS003197",45,1
"60QS003198",88,3
"60QS003199",63,1
"60QS003200",42,8
"60QS003201",37,8
"60QS003202",28,5
"60QS003203",22,6
"60QS003204",46,4
"60QS003205",29,6
"60QS003206",25,6
"60QS003207",28,4
"60QS003208",29,0
"60QS003209",35,1
"60QS003210",48,2
"60QS003211",47,3
"60QS003212",27,6
"60QS003213",46,1
"60QS003214",31,5
"60QS003215",27,2
"60QS003216",40,2
"60QS003217",66,3
"60QS003218",22,1
"60QS003219",29,5
"60QS003220",82,8
"60QS003221",71,5
"60QS003222",31,3
"60QS003223",62,1
"60QS003224",9,1
"60QS003225",61,3
"60QS003226",27,3
"60QS003227",120,5
"60QS003228",88,3
"60QS003229",63,2
"60QS003230",67,3
"60QS003231",47,2
"60QS003232",39,5
"60QS003233",20,2
"60QS003234",40,2
"60QS003235",83,5
"60QS003236",45,1
"60QS003237",45,0
"60QS003238",73,4
"60QS003239",65,4
"60QS003240",15,3
"60QS003241",67,0
"60QS003242",59,1
"60QS003243",50,3
"60QS003244",56,2
"60QS003245",99,8
"60QS003246",75,7
"60QS003247",43,3
"60QS003248",75,2
"60QS003249",84,1
"60QS003250",44,1
"60QS003251",83,3
"60QS003252",61,0
"60QS003253",51,1
"60QS003254",36,0
"60QS003255",53,2
"60QS003256",99,6
"60QS003257",25,3
"60QS003258",22,2
"60QS003259",32,1
"60QS003260",9,1
"60QS003261",20,10
"60QS003262",20,12
"60QS003263",19,6
"60QS003264",29,10
"60QS003265",19,5
"60QS003266",37,13
"60QS003267",19,1
"60QS003268",109,4
"60QS003269",115,6
"60QS003270",77,3
"60QS003271",69,2
"60QS003272",30,0
"60QS003273",73,6
"60QS003274",45,2
"60QS003275",70,4
"60QS003276",29,2
"60QS003277",23,1
"60QS003278",76,4
"60QS003279",32,7
"60QS003280",39,2
"60QS003281",42,3
"60QS003282",62,14
"60QS003283",51,6
"60QS003284",41,5
"60QS003285",36,2
"60QS003286",38,2
"60QS003287",40,7
"60QS003288",73,6
"60QS003289",47,4
"60QS003290",40,2
"60QS003291",75,3
"60QS003292",54,5
"60QS003293",26,2
"60QS003294",25,5
"60QS003295",35,1
"60QS003296",37,9
"60QS003297",25,11
"60QS003298",45,17
"60QS003299",52,14
"60QS003300",50,12
"60QS003301",23,3
"60QS003302",58,8
"60QS003303",37,7
"60QS003304",31,6
"60QS003305",43,4
"60QS003306",18,3
"60QS003307",35,1
"60QS003308",18,2
"60QS003309",78,12
"60QS003310",51,10
"60QS003311",32,10
"60QS003312",43,10
"60QS003313",50,12
"60QS003314",24,4
"60QS003315",25,12
"60QS003316",11,1
"60QS003317",46,11
"60QS003318",44,5
"60QS003319",40,3
"60QS003320",28,6
"60QS003321",29,10
"60QS003322",51,10
"60QS003323",35,8
"60QS003324",36,9
"60QS003325",45,18
"60QS003326",53,8
"60QS003327",62,8
"60QS003328",66,13
"60QS003329",41,13
"60QS003330",70,3
"60QS003331",44,2
"60QS003332",41,4
"60QS003333",87,6
"60QS003334",48,5
"60QS003335",96,6
"60QS003336",60,4
"60QS003337",65,7
"60QS003338",60,8
"60QS003339",22,4
"60QS003340",57,9
"60QS003341",66,11
"60QS003342",56,5
"60QS003343",40,14
"60QS003344",41,4
"60QS003345",66,18
"60QS003346",62,14
"60QS003347",65,6
"60QS003348",62,5
"60QS003349",60,7
"60QS003350",46,8
"60QS003351",42,1
"60QS003352",33,3
"60QS003353",63,7
"60QS003354",72,6
"60QS003355",57,4
"60QS003356",56,1
"60QS003357",47,4
"60QS003358",27,3
"60QS003359",35,4
"60QS003360",43,4
"60QS003361",53,5
"60QS003362",54,0
"60QS003363",49,1
"60QS003364",40,6
"60QS003365",37,3
"60QS003366",51,3
"60QS003367",22,0
"60QS003368",41,1
"60QS003369",18,1
"60QS003370",24,6
"60QS003371",54,8
"60QS003372",32,8
"60QS003373",22,4
"60QS003374",43,1
"60QS003375",30,3
"60QS003376",21,8
"60QS003377",13,1
"60QS003378",18,2
"60QS003379",20,4
"60QS003380",66,17
"60QS003381",18,5
"60QS003382",12,8
"60QS003383",20,6
"60QS003384",29,4
"60QS003385",27,4
"60QS003386",42,3
"60QS003387",42,7
"60QS003388",64,14
"60QS003389",51,4
"60QS003390",41,10
"60QS003391",63,17
"60QS003392",69,14
"60QS003393",54,8
"60QS003394",58,8
"60QS003395",32,3
"60QS003396",37,4
"60QS003397",27,10
"60QS003398",46,4
"60QS003399",71,6
"60QS003400",23,5
"60QS003401",39,7
"60QS003402",24,6
"60QS003403",43,4
"60QS003404",21,1
"60QS003405",23,4
"60QS003406",56,5
"60QS003407",74,5
"60QS003408",15,3
"60QS003409",14,5
"60QS003410",23,6
"60QS003411",44,6
"60QS003412",77,9
"60QS003413",26,4
"60QS003414",46,7
"60QS003415",43,17
"60QS003416",50,11
"60QS003417",39,6
"60QS003418",58,13
"60QS003419",71,4
"60QS003420",106,4
"60QS003421",95,3
"60QS003422",66,12
"60QS003423",74,2
"60QS003424",90,4
"60QS003425",86,16
"60QS003426",44,7
"60QS003427",101,8
"60QS003428",115,5
"60QS003429",60,9
"60QS003430",45,16
"60QS003431",60,11
"60QS003432",68,10
"60QS003433",42,4
"60QS003434",101,3
"60QS003435",76,3
"60QS003436",57,3
"60QS003437",48,2
"60QS003438",67,0
"60QS003439",36,10
"60QS003440",68,3
"60QS003441",31,1
"60QS003442",14,0
"60QS003443",37,1
"60QS003444",90,2
"60QS003445",103,5
"60QS003446",85,2
"60QS003447",65,2
"60QS003448",43,0
"60QS003449",90,0
"60QS003450",72,4
"60QS003451",27,3
"60QS003452",68,2
"60QS003453",73,0
"60QS003454",81,7
"60QS003455",56,8
"60QS003456",78,0
"60QS003457",79,3
"60QS003458",71,3
"60QS003459",76,2
"60QS003460",64,5
"60QS003461",63,1
"60QS003462",53,2
"60QS003463",73,3
"60QS003464",56,5
"60QS003465",53,2
"60QS003466",75,5
"60QS003467",98,0
"60QS003468",96,4
"60QS003469",43,2
"60QS003470",78,6
"60QS003471",71,3
"60QS003472",62,2
"60QS003473",65,6
"60QS003474",90,0
"60QS003475",56,1
"60QS003476",74,6
"60QS003477",75,2
"60QS003478",69,2
"60QS003479",102,3
"60QS003480",67,1
"60QS003481",63,2
"60QS003482",42,3
"60QS003483",43,4
"60QS003484",69,4
"60QS003485",49,2
"60QS003486",60,6
"60QS003487",72,4
"60QS003488",71,1
"60QS003489",69,1
"60QS003490",84,7
"60QS003491",64,4
"60QS003492",55,2
"60QS003493",119,6
"60QS003494",149,10
"60QS003495",51,3
"60QS003496",82,4
"60QS003497",105,7
"60QS003498",74,3
"60QS003499",82,4
"60QS003500",57,2
"60QS003501",67,1
"60QS003502",134,8
"60QS003503",49,3
"60QS003504",56,9
"60QS003505",78,10
"60QS003506",33,2
"60QS003507",39,4
"60QS003508",26,0
"60QS003509",52,8
"60QS003510",29,4
"60QS003511",36,11
"60QS003512",32,2
"60QS003513",47,7
"60QS003514",32,2
"60QS003515",82,5
"60QS003516",68,3
"60QS003517",86,3
"60QS003518",56,10
"60QS003519",35,2
"60QS003520",36,3
"60QS003521",54,2
"60QS003522",50,3
"60QS003523",30,2
"60QS003524",44,6
"60QS003525",45,6
"60QS003526",26,3
"60QS003527",30,3
"60QS003528",37,5
"60QS003529",29,5
"60QS003530",49,7
"60QS003531",32,2
"60QS003532",40,8
"60QS003533",29,2
"60QS003534",52,2
"60QS003535",23,1
"60QS003536",92,3
"60QS003537",49,3
"60QS003538",66,10
"60QS003539",126,7
"60QS003540",31,4
"60QS003541",54,3
"60QS003542",19,7
"60QS003543",124,2
"60QS003544",100,4
"60QS003545",35,2
"60QS003546",19,6
"60QS003547",19,3
"60QS003548",32,2
"60QS003549",47,10
"60QS003550",63,2
"60QS003551",78,5
"60QS003552",65,3
"60QS003553",114,8
"60QS003554",96,4
"60QS003555",69,2
"60QS003556",62,1
"60QS003557",48,2
"60QS003558",81,1
"60QS003559",31,2
"60QS003560",64,4
"60QS003561",29,0
"60QS003562",44,1
"60QS003563",61,1
"60QS003564",18,6
"60QS003565",88,1
"60QS003566",55,1
"60QS003567",93,2
"60QS003568",43,3
"60QS003569",29,2
"60QS003570",30,0
"60QS003571",44,1
"60QS003572",33,3
"60QS003573",15,0
"60QS003574",73,11
"60QS003575",36,4
"60QS003576",49,3
"60QS003577",54,0
"60QS003578",27,1
"60QS003579",56,4
"60QS003580",13,1
"60QS003581",35,10
"60QS003582",40,8
"60QS003583",38,8
"60QS003584",18,11
"60QS003585",35,2
"60QS003586",33,5
"60QS003587",33,5
"60QS003588",19,2
"60QS003589",21,2
"60QS003590",40,8
"60QS003591",21,5
"60QS003592",23,9
"60QS003593",27,5
"60QS003594",13,4
"60QS003595",10,2
"60QS003596",58,9
"60QS003597",19,6
"60QS003598",45,10
"60QS003599",39,13
"60QS003600",29,8
"60QS003601",28,4
"60QS003602",53,12
"60QS003603",78,11
"60QS003604",31,8
"60QS003605",61,17
"60QS003606",30,5
"60QS003607",54,7
"60QS003608",41,1
"60QS003609",34,2
"60QS003610",56,1
"60QS003611",18,1
"60QS003612",32,10
"60QS003613",22,4
"60QS003614",11,4
"60QS003615",25,5
"60QS003616",49,2
"60QS003617",36,2
"60QS003618",17,7
"60QS003619",106,4
"60QS003620",30,7
"60QS003621",27,4
"60QS003622",15,8
"60QS003623",76,1
"60QS003624",39,7
"60QS003625",9,1
"60QS003626",21,0
"60QS003627",40,2
"60QS003628",8,3
"60QS003629",53,5
"60QS003630",92,3
"60QS003631",49,2
"60QS003632",15,3
"60QS003633",21,1
"60QS003634",108,4
"60QS003635",20,3
"60QS003636",35,9
"60QS003637",28,3
"60QS003638",11,5
"60QS003639",13,2
"60QS003640",30,2
"60QS003641",22,0
"60QS003642",35,7
"60QS003643",29,4
"60QS003644",27,4
"60QS003645",33,8
"60QS003646",22,5
"60QS003647",44,5
"60QS003648",21,2
"60QS003649",24,7
"60QS003650",22,4
"60QS003651",21,3
"60QS003652",18,7
"60QS003653",8,3
"60QS003654",19,3
"60QS003655",19,6
"60QS003656",41,10
"60QS003657",26,7
"60QS003658",20,2
"60QS003659",18,7
"60QS003660",43,6
"60QS003661",28,6
"60QS003662",35,6
"60QS003663",32,6
"60QS003664",48,5
"60QS003665",23,2
"60QS003666",21,1
"60QS003667",22,1
"60QS003668",22,9
"60QS003669",31,6
"60QS003670",50,6
"60QS003671",35,0
"60QS003672",89,4
"60QS003673",92,4
"60QS003674",59,2
"60QS003675",51,2
"60QS003676",36,5
"60QS003677",16,4
"60QS003678",44,1
"60QS003679",67,2
"60QS003680",50,5
"60QS003681",13,4
"60QS003682",23,2
"60QS003683",87,2
"60QS003684",35,16
"60QS003685",28,7
"60QS003686",26,4
"60QS003687",24,6
"60QS003688",36,1
"60QS003689",27,1
"60QS003690",20,4
"60QS003691",54,2
"60QS003692",51,9
"60QS003693",27,2
"60QS003694",12,4
"60QS003695",16,5
"60QS003696",41,5
"60QS003697",75,5
"60QS003698",4,0
"60QS003699",44,7
"60QS003700",12,3
"60QS003701",20,0
"60QS003702",11,1
"60QS003703",19,2
"60QS003704",35,3
"60QS003705",33,4
"60QS003706",40,5
"60QS003707",16,2
"60QS003708",12,1
"60QS003709",20,1
"60QS003710",66,35
"60QS003711",58,1
"60QS003712",24,0
"60QS003713",37,1
"60QS003714",53,3
"60QS003715",52,1
"60QS003716",238,5
"60QS003717",40,15
"60QS003718",26,8
"60QS003719",17,2
"60QS003720",73,4
"60QS003721",24,0
"60QS003722",34,5
"60QS003723",26,5
"60QS003724",25,6
"60QS003725",33,3
"60QS003726",26,2
"60QS003727",20,3
"60QS003728",40,2
"60QS003729",23,3
"60QS003730",24,8
"60QS003731",31,7
"60QS003732",21,6
"60QS003733",22,3
"60QS003734",35,7
"60QS003735",53,11
"60QS003736",42,7
"60QS003737",21,2
"60QS003738",49,2
"60QS003739",46,9
"60QS003740",32,13
"60QS003741",44,6
"60QS003742",30,7
"60QS003743",31,3
"60QS003744",27,8
"60QS003745",35,5
"60QS003746",26,4
"60QS003747",36,12
"60QS003748",35,7
"60QS003749",30,3
"60QS003750",22,3
"60QS003751",75,0
"60QS003752",31,3
"60QS003753",22,9
"60QS003754",39,1
"60QS003755",33,11
"60QS003756",11,0
"60QS003757",46,3
"60QS003758",22,2
"60QS003759",35,10
"60QS003760",30,11
"60QS003761",34,6
"60QS003762",25,9
"60QS003763",50,3
"60QS003764",15,1
"60QS003765",26,3
"60QS003766",29,5
"60QS003767",14,5
"60QS003768",32,12
"60QS003769",33,6
"60QS003770",44,1
"60QS003771",31,2
"60QS003772",22,1
"60QS003773",29,4
"60QS003774",20,11
"60QS003775",13,3
"60QS003776",23,5
"60QS003777",43,10
"60QS003778",49,28
"60QS003779",19,5
"60QS003780",18,4
"60QS003781",60,7
"60QS003782",23,0
"60QS003783",27,6
"60QS003784",29,5
"60QS003785",23,5
"60QS003786",26,2
"60QS003787",41,6
"60QS003788",66,10
"60QS003789",52,2
"60QS003790",51,5
"60QS003791",47,9
"60QS003792",40,1
"60QS003793",54,3
"60QS003794",36,1
"60QS003795",33,2
"60QS003796",36,9
"60QS003797",46,1
"60QS003798",39,1
"60QS003799",15,9
"60QS003800",28,6
"60QS003801",20,2
"60QS003802",18,6
"60QS003803",27,3
"60QS003804",69,4
"60QS003805",97,3
"60QS003806",47,4
"60QS003807",17,6
"60QS003808",28,3
"60QS003809",14,1
"60QS003810",46,4
"60QS003811",43,8
"60QS003812",72,4
"60QS003813",31,8
"60QS003814",58,11
"60QS003815",32,1
"60QS003816",15,6
"60QS003817",62,8
"60QS003818",43,2
"60QS003819",49,6
"60QS003820",58,7
"60QS003821",11,0
"60QS003822",24,6
"60QS003823",20,9
"60QS003824",34,1
"60QS003825",13,4
"60QS003826",47,1
"60QS003827",36,0
"60QS003828",30,4
"60QS003829",40,2
"60QS003830",40,4
"60QS003831",22,7
"60QS003832",61,3
"60QS003833",38,1
"60QS003834",9,0
"60QS003835",45,15
"60QS003836",32,3
"60QS003837",18,5
"60QS003838",38,3
"60QS003839",20,3
"60QS003840",40,3
"60QS003841",14,2
"60QS003842",22,6
"60QS003843",25,5
"60QS003844",3,0
"60QS003845",42,5
"60QS003846",35,7
"60QS003847",28,7
"60QS003848",29,0
"60QS003849",27,2
"60QS003850",24,3
"60QS003851",39,6
"60QS003852",12,4
"60QS003853",16,4
"60QS003854",62,6
"60QS003855",22,2
"60QS003856",19,4
"60QS003857",38,2
"60QS003858",25,4
"60QS003859",25,3
"60QS003860",121,2
"60QS003861",41,0
"60QS003862",40,2
"60QS003863",24,2
"60QS003864",20,5
"60QS003865",2,0
"60QS003866",79,2
"60QS003867",67,5
"60QS003868",32,13
"60QS003869",31,2
"60QS003870",40,12
"60QS003871",62,1
"60QS003872",18,6
"60QS003873",28,4
"60QS003874",24,5
"60QS003875",16,4
"60QS003876",15,2
"60QS003877",49,14
"60QS003878",26,2
"60QS003879",16,6
"60QS003880",16,2
"60QS003881",50,6
"60QS003882",17,4
"60QS003883",26,2
"60QS003884",36,4
"60QS003885",33,2
"60QS003886",19,2
"60QS003887",22,2
"60QS003888",45,9
"60QS003889",28,4
"60QS003890",43,8
"60QS003891",45,0
"60QS003892",55,2
"60QS003893",11,1
"60QS003894",37,5
"60QS003895",46,1
"60QS003896",30,7
"60QS003897",39,4
"60QS003898",59,2
"60QS003899",8,1
"60QS003900",15,5
"60QS003901",24,2
"60QS003902",40,7
"60QS003903",18,0
"60QS003904",37,4
"60QS003905",16,3
"60QS003906",53,7
"60QS003907",36,11
"60QS003908",30,3
"60QS003909",67,15
"60QS003910",21,2
"60QS003911",46,2
"60QS003912",73,3
"60QS003913",82,5
"60QS003914",73,7
"60QS003915",80,8
"60QS003916",84,4
"60QS003917",68,6
"60QS003918",34,7
"60QS003919",36,5
"60QS003920",23,4
"60QS003921",48,2
"60QS003922",52,3
"60QS003923",66,4
"60QS003924",74,2
"60QS003925",53,1
"60QS003926",115,4
"60QS003927",80,0
"60QS003928",46,1
"60QS003929",44,4
"60QS003930",104,4
"60QS003931",72,1
"60QS003932",62,3
"60QS003933",48,1
"60QS003934",88,0
"60QS003935",68,3
"60QS003936",37,4
"60QS003937",15,1
"60QS003938",63,2
"60QS003939",39,0
"60QS003940",86,3
"60QS003941",35,2
"60QS003942",26,1
"60QS003943",42,4
"60QS003944",65,2
"60QS003945",10,1
"60QS003946",51,1
"60QS003947",47,0
"60QS003948",19,1
"60QS003949",40,5
"60QS003950",42,0
"60QS003951",36,1
"60QS003952",41,1
"60QS003953",29,0
"60QS003954",29,0
"60QS003955",57,0
"60QS003956",14,2
"60QS003957",22,1
"60QS003958",35,2
"60QS003959",54,1
"60QS003960",48,0
"60QS003961",91,12
"60QS003962",52,1
"60QS003963",35,6
"60QS003964",76,9
"60QS003965",38,4
"60QS003966",111,4
"60QS003967",49,1
"60QS003968",55,2
"60QS003969",58,9
"60QS003970",54,3
"60QS003971",70,0
"60QS003972",20,3
"60QS003973",29,13
"60QS003974",49,14
"60QS003975",19,4
"60QS003976",37,10
"60QS003977",26,8
"60QS003978",27,11
"60QS003979",44,16
"60QS003980",29,4
"60QS003981",35,19
"60QS003982",24,11
"60QS003983",21,2
"60QS003984",51,4
"60QS003985",33,4
"60QS003986",53,4
"60QS003987",29,7
"60QS003988",12,4
"60QS003989",18,1
"60QS003990",44,1
"60QS003991",71,5
"60QS003992",46,1
"60QS003993",44,1
"60QS003994",28,6
"60QS003995",33,12
"60QS003996",20,2
"60QS003997",29,5
"60QS003998",12,2
"60QS003999",13,3
"60QS004000",20,6
"60QS004001",26,9
"60QS004002",26,2
"60QS004003",54,3
"60QS004004",27,2
"60QS004005",120,12
"60QS004006",25,5
"60QS004007",25,5
"60QS004008",32,6
"60QS004009",49,3
"60QS004010",24,1
"60QS004011",29,5
"60QS004012",24,5
"60QS004013",19,3
"60QS004014",22,4
"60QS004015",24,9
"60QS004016",24,8
"60QS004017",23,3
"60QS004018",55,3
"60QS004019",49,2
"60QS004020",32,5
"60QS004021",27,8
"60QS004022",20,5
"60QS004023",30,8
"60QS004024",38,9
"60QS004025",36,14
"60QS004026",30,8
"60QS004027",21,6
"60QS004028",41,6
"60QS004029",17,10
"60QS004030",25,4
"60QS004031",36,8
"60QS004032",25,9
"60QS004033",15,4
"60QS004034",26,11
"60QS004035",11,4
"60QS004036",22,3
"60QS004037",59,8
"60QS004038",24,6
"60QS004039",24,3
"60QS004040",31,7
"60QS004041",33,13
"60QS004042",27,7
"60QS004043",34,13
"60QS004044",33,10
"60QS004045",20,6
"60QS004046",27,7
"60QS004047",25,3
"60QS004048",14,2
"60QS004049",24,5
"60QS004050",11,2
"60QS004051",11,0
