"Zone Code","UV0280002","UV0280012"
"15UEGN0002",84,3
"15UEGN0003",119,7
"15UEGN0004",145,3
"15UEGN0005",131,10
"15UEGN0006",132,5
"15UEGN0007",100,6
"15UEGP0001",94,4
"15UEGP0002",149,6
"15UEGP0003",176,5
"15UEGP0004",104,0
"15UEGP0005",167,12
"15UEGP0006",154,6
"15UEGP0007",133,7
"15UEGP0008",164,6
"15UEGQ0001",138,5
"15UEGQ0002",152,7
"15UEGQ0003",110,0
"15UEGQ0004",162,10
"15UEGQ0005",155,20
"15UEGQ0006",147,4
"15UEGQ0007",159,6
"15UEGQ0008",157,9
"15UEGQ0009",143,4
"15UEGQ0010",102,4
"15UEGQ0011",114,12
"15UEGQ0012",111,7
"15UEGQ0013",146,3
"15UEGQ0014",132,4
"15UEGQ0015",140,5
"15UEGQ0016",136,7
"15UEGQ0017",104,0
"15UEGQ0018",112,7
"15UEGQ0019",128,7
"15UEGQ0020",124,3
"15UEGQ0021",172,4
"15UEGQ0022",177,19
"15UEGQ0023",116,8
"15UEGQ0024",134,5
"15UEGR0001",150,8
"15UEGR0002",130,4
"15UEGR0003",116,7
"15UEGR0004",130,3
"15UEGR0005",73,4
"15UEGR0006",105,6
"15UEGR0007",140,10
"15UEGR0008",102,4
"15UEGS0001",208,6
"15UEGS0002",154,7
"15UEGS0003",154,8
"15UEGS0004",141,3
"15UEGS0005",137,3
"15UEGS0006",114,3
"15UEGS0007",109,3
"15UEGS0008",107,8
"15UEGT0001",96,4
"15UEGT0002",96,3
"15UEGT0003",108,3
"15UEGT0004",128,7
"15UEGT0005",124,4
"15UEGT0006",67,3
"15UEGT0007",176,7
"15UEGT0008",118,6
"15UEGT0009",200,14
"15UEGT0010",61,5
"15UEGT0011",105,4
"15UEGT0012",125,3
"15UEGT0013",204,8
"15UEGT0014",126,5
"15UEGT0015",166,6
"15UEGT0016",170,12
"15UEGT0017",133,3
"15UEGT0018",151,3
"15UEGT0019",142,5
"15UEGT0020",105,5
"15UEGT0021",138,4
"15UEGT0022",133,5
"15UEGT0023",109,3
"15UEGT0024",119,7
"15UEGT0025",130,8
"15UEGU0001",121,11
"15UEGU0002",132,7
"15UEGU0003",110,5
"15UEGU0004",138,6
"15UEGU0005",118,6
"15UEGU0006",145,16
"15UEGU0007",159,9
"15UEGU0008",132,7
"15UEGU0009",110,7
"15UEGU0010",105,13
"15UEGU0011",93,3
"15UEGU0012",108,12
"15UEGU0013",133,7
"15UEGU0014",57,6
"15UEGU0015",119,8
"15UEGU0016",118,9
"15UEGU0017",85,0
"15UEGW0001",104,4
"15UEGW0002",88,0
"15UEGW0003",94,7
"15UEGW0004",197,6
"15UEGW0005",121,4
"15UEGW0006",184,6
"15UEGW0007",168,7
"15UEGX0001",128,5
"15UEGX0002",51,3
"15UEGX0003",105,4
"15UEGX0004",81,4
"15UEGX0005",104,0
"15UEGX0006",94,3
"15UEGX0007",95,3
"15UEGX0008",78,0
"15UEGX0009",110,5
"15UEGX0010",85,3
"15UEGX0011",61,4
"15UEGY0001",139,8
"15UEGY0002",135,6
"15UEGY0003",92,0
"15UEGY0004",131,3
"15UEGY0005",157,5
"15UEGY0006",142,4
"15UEGY0007",144,3
"15UEGY0008",55,0
"15UEGZ0001",119,3
"15UEGZ0002",110,6
"15UEGZ0003",126,6
"15UEGZ0004",160,4
"15UEGZ0005",178,4
"15UEGZ0006",175,7
"15UEGZ0007",172,4
"15UEGZ0008",171,5
"15UEHA0001",76,0
"15UEHA0002",107,9
"15UEHA0003",128,3
"15UEHA0004",178,10
"15UEHA0005",76,0
"15UEHA0006",97,3
"15UEHA0007",97,3
"15UEHA0008",97,6
"15UEHA0009",207,8
"15UEHB0001",81,4
"15UEHB0002",101,5
"15UEHB0003",135,3
"15UEHB0004",136,9
"15UEHB0005",138,7
"15UEHB0006",137,4
"15UEHB0007",85,5
"15UEHB0008",180,8
"15UEHC0001",174,4
"15UEHC0002",161,5
"15UEHC0003",139,4
"15UEHC0004",135,9
"15UEHC0005",100,0
"15UEHC0006",113,6
"15UEHC0007",49,0
"15UEHC0008",103,4
"15UEHC0009",139,4
"15UEHC0010",102,3
"15UEHC0011",117,3
"15UEHC0012",193,4
"15UEHC0013",117,13
"15UEHC0014",41,0
"15UEHC0015",128,7
"15UEHC0016",103,11
"15UEHC0017",42,6
"15UEHC0018",70,4
"15UEHC0019",118,4
"15UEHC0020",150,7
"15UEHC0021",122,5
"15UEHC0022",161,4
"15UEHC0023",134,9
"15UEHC0024",106,0
"15UEHD0001",184,5
"15UEHD0002",143,4
"15UEHD0003",69,4
"15UEHD0004",131,4
"15UEHD0005",155,3
"15UEHD0006",115,7
"15UEHD0007",128,6
"15UEHD0008",116,0
"15UFFS0001",124,7
"15UFFS0002",55,0
"15UFFS0003",82,5
"15UFFS0004",94,4
"15UFFS0005",68,6
"15UFFS0006",107,5
"15UFFS0007",93,5
"15UFFS0008",121,9
"15UFFT0001",129,3
"15UFFT0002",86,7
"15UFFT0003",98,13
"15UFFT0004",107,6
"15UFFT0005",102,5
"15UFFT0006",106,8
"15UFFT0007",116,5
"15UFFT0008",125,3
"15UFFT0009",135,7
"15UFFT0010",116,3
"15UFFT0011",104,0
"15UFFT0012",137,7
"15UFFT0013",147,4
"15UFFU0001",88,3
"15UFFU0002",157,9
"15UFFU0003",149,11
"15UFFU0004",143,8
"15UFFU0005",62,3
"15UFFU0006",115,6
"15UFFU0007",66,5
"15UFFU0008",172,9
"15UFFU0009",128,9
"15UFFU0010",181,7
"15UFFU0011",141,11
"15UFFU0012",117,5
"15UFFU0013",138,4
"15UFFU0014",115,19
"15UFFW0001",155,14
"15UFFW0002",87,3
"15UFFW0003",144,9
"15UFFW0004",131,6
"15UFFW0005",105,11
"15UFFW0006",107,7
"15UFFW0007",159,4
"15UFFW0008",132,14
"15UFFW0009",130,5
"15UFFW0010",159,15
"15UFFW0011",135,16
"15UFFW0012",126,8
"15UFFW0013",145,9
"15UFFX0001",106,3
"15UFFX0002",186,3
"15UFFX0003",142,4
"15UFFX0004",123,9
"15UFFX0005",158,13
"15UFFX0006",100,7
"15UFFX0007",155,9
"15UFFX0008",71,18
"15UFFX0009",148,17
"15UFFX0010",124,6
"15UFFX0011",80,10
"15UFFX0012",99,10
"15UFFY0001",130,8
"15UFFY0002",86,9
"15UFFY0003",97,7
"15UFFY0004",137,6
"15UFFY0005",54,4
"15UFFY0006",154,9
"15UFFY0007",131,6
"15UFFY0008",76,3
"15UFFY0009",89,4
"15UFFY0010",79,3
"15UFFY0011",112,3
"15UFFY0012",138,7
"15UFFY0013",122,5
"15UFFZ0001",127,4
"15UFFZ0002",132,0
"15UFFZ0003",162,5
"15UFFZ0004",141,10
"15UFFZ0005",167,16
"15UFFZ0006",124,4
"15UFFZ0007",146,6
"15UFFZ0008",134,4
"15UFFZ0009",153,5
"15UFFZ0010",123,7
"15UFFZ0011",108,7
"15UFFZ0012",187,5
"15UFGA0001",144,5
"15UFGA0002",144,7
"15UFGA0003",131,7
"15UFGA0004",105,8
"15UFGA0005",120,7
"15UFGA0006",109,8
"15UFGB0001",126,13
"15UFGB0002",98,7
"15UFGB0003",111,7
"15UFGB0004",72,6
"15UFGB0005",79,10
"15UFGB0006",70,0
"15UFGB0007",144,6
"15UFGC0001",147,7
"15UFGC0002",158,13
"15UFGC0003",128,11
"15UFGC0004",129,11
"15UFGC0005",128,5
"15UFGC0006",132,14
"15UFGC0007",103,12
"15UFGC0008",116,10
"15UFGC0009",73,10
"15UFGC0010",117,8
"15UFGC0011",135,8
"15UFGC0012",115,6
"15UFGC0013",128,8
"15UFGC0014",138,5
"15UFGC0015",109,16
"15UFGC0016",125,14
"15UFGC0017",132,7
"15UFGD0001",78,7
"15UFGD0002",72,7
"15UFGD0003",54,3
"15UFGD0004",101,10
"15UFGD0005",119,6
"15UFGD0006",137,4
"15UFGD0007",105,8
"15UFGD0008",93,10
"15UFGD0009",49,12
"15UFGD0010",71,10
"15UFGD0011",97,13
"15UFGD0012",143,14
"15UFGD0013",112,8
"15UFGD0014",141,8
"15UFGE0001",125,9
"15UFGE0002",76,5
"15UFGE0003",93,11
"15UFGE0004",139,5
"15UFGE0005",89,6
"15UFGE0006",162,13
"15UFGE0007",129,16
"15UFGE0008",145,8
"15UFGE0009",138,12
"15UFGE0010",152,18
"15UFGE0011",79,10
"15UFGE0012",123,5
"15UFGE0013",92,10
"15UFGE0014",96,11
"15UFGE0015",124,8
"15UFGE0016",127,14
"15UFGE0017",83,6
"15UFGE0018",106,7
"15UFGE0019",74,12
"15UFGE0020",87,21
"15UFGE0021",104,16
"15UFGE0022",118,24
"15UFGF0001",103,9
"15UFGF0002",101,6
"15UFGF0003",110,15
"15UFGF0004",120,12
"15UFGF0005",95,10
"15UFGF0006",108,7
"15UFGF0007",76,3
"15UFGF0008",69,4
"15UFGF0009",81,10
"15UFGF0010",75,0
"15UFGF0011",75,8
"15UFGF0012",62,5
"15UFGF0013",100,13
"15UFGG0001",136,22
"15UFGG0002",135,8
"15UFGG0003",126,4
"15UFGG0004",150,10
"15UFGG0005",92,10
"15UFGG0006",97,8
"15UFGG0007",92,4
"15UFGG0008",101,7
"15UFGG0009",125,8
"15UFGG0010",135,6
"15UFGG0011",128,6
"15UFGG0012",123,11
"15UFGG0013",96,8
"15UFGG0014",84,9
"15UFGG0015",121,19
"15UFGG0016",136,8
"15UFGG0017",126,9
"15UFGG0018",92,15
"15UFGH0001",116,7
"15UFGH0002",119,8
"15UFGH0003",127,12
"15UFGH0004",156,8
"15UFGH0005",118,13
"15UFGH0006",96,5
"15UFGH0007",121,3
"15UFGH0008",148,11
"15UFGH0009",155,5
"15UFGH0010",126,19
"15UFGH0011",133,6
"15UFGH0012",116,8
"15UFGJ0001",141,14
"15UFGJ0002",105,13
"15UFGJ0003",162,5
"15UFGJ0004",123,7
"15UFGJ0005",133,9
"15UFGJ0006",155,3
"15UFGJ0007",126,6
"15UFGJ0008",116,3
"15UFGK0001",147,11
"15UFGK0002",150,17
"15UFGK0003",176,5
"15UFGK0004",134,7
"15UFGK0005",181,13
"15UFGK0006",93,7
"15UFGK0007",126,16
"15UFGK0008",115,9
"15UFGK0009",120,4
"15UFGK0010",94,6
"15UFGK0011",142,9
"15UFGK0012",119,13
"15UFGK0013",159,14
"15UFGL0001",164,8
"15UFGL0002",102,7
"15UFGL0003",115,8
"15UFGL0004",122,10
"15UFGL0005",124,10
"15UFGL0006",159,12
"15UFGL0007",131,5
"15UFGL0008",142,6
"15UFGL0009",102,3
"15UFGL0010",113,6
"15UFGL0011",66,10
"15UFGL0012",114,6
"15UFGL0013",139,12
"15UFGL0014",64,3
"15UGFU0001",296,9
"15UGFU0002",139,10
"15UGFU0003",238,5
"15UGFU0004",137,6
"15UGFU0005",137,0
"15UGFU0006",161,5
"15UGFU0007",25,0
"15UGFU0008",137,5
"15UGFU0009",34,5
"15UGFU0010",156,3
"15UGFU0011",106,6
"15UGFU0012",116,3
"15UGFU0013",184,10
"15UGFU0014",184,10
"15UGFU0015",193,8
"15UGFU0016",197,6
"15UGFU0017",222,5
"15UGFU0018",193,7
"15UGFW0001",137,5
"15UGFW0002",186,6
"15UGFW0003",93,3
"15UGFW0004",72,0
"15UGFW0005",98,3
"15UGFW0006",81,3
"15UGFW0007",85,3
"15UGFX0001",102,0
"15UGFX0002",131,3
"15UGFX0003",153,10
"15UGFX0004",165,12
"15UGFX0005",179,19
"15UGFX0006",79,4
"15UGFX0007",98,3
"15UGFX0008",155,9
"15UGFX0009",120,21
"15UGFX0010",88,9
"15UGFX0011",198,30
"15UGFX0012",149,13
"15UGFX0013",95,0
"15UGFX0014",209,14
"15UGFX0015",144,7
"15UGFY0001",218,9
"15UGFY0002",164,10
"15UGFY0003",144,10
"15UGFY0004",168,9
"15UGFY0005",125,7
"15UGFY0006",160,10
"15UGFY0007",161,8
"15UGFY0008",147,16
"15UGFY0009",144,5
"15UGFY0010",139,11
"15UGFY0011",139,10
"15UGFY0012",101,8
"15UGFY0013",84,6
"15UGFY0014",144,20
"15UGFY0015",143,4
"15UGFY0016",132,5
"15UGFZ0001",142,3
"15UGFZ0002",63,6
"15UGFZ0003",103,4
"15UGFZ0004",84,5
"15UGFZ0005",109,3
"15UGFZ0006",157,4
"15UGFZ0007",98,5
"15UGFZ0008",106,3
"15UGFZ0009",108,3
"15UGFZ0010",91,4
"15UGFZ0011",120,10
"15UGFZ0012",127,3
"15UGFZ0013",130,4
"15UGFZ0014",107,5
"15UGFZ0015",136,5
"15UGFZ0016",78,6
"15UGFZ0017",89,4
"15UGFZ0018",141,6
"15UGFZ0019",127,4
"15UGFZ0020",112,4
"15UGFZ0021",155,7
"15UGGA0001",113,6
"15UGGA0002",77,11
"15UGGA0003",127,3
"15UGGA0004",151,15
"15UGGA0005",161,8
"15UGGA0006",168,7
"15UGGA0007",183,19
"15UGGA0008",121,14
"15UGGA0009",153,19
"15UGGA0010",73,0
"15UGGA0011",178,9
"15UGGA0012",184,15
"15UGGA0013",136,9
"15UGGA0014",160,14
"15UGGA0015",165,10
"15UGGA0016",131,7
"15UGGA0017",176,12
"15UGGA0018",74,12
"15UGGA0019",115,9
"15UGGA0020",143,0
"15UGGA0021",116,4
"15UGGB0001",119,3
"15UGGB0002",114,14
"15UGGB0003",150,5
"15UGGB0004",178,5
"15UGGB0005",159,5
"15UGGB0006",137,11
"15UGGB0007",111,9
"15UGGB0008",168,7
"15UGGB0009",119,6
"15UGGB0010",111,9
"15UGGB0011",41,3
"15UGGB0012",76,8
"15UGGB0013",148,8
"15UGGB0014",126,17
"15UGGB0015",117,0
"15UGGC0001",96,5
"15UGGC0002",147,7
"15UGGC0003",113,4
"15UGGC0004",112,5
"15UGGC0005",113,4
"15UGGC0006",114,7
"15UGGC0007",118,7
"15UGGC0008",72,0
"15UGGC0009",140,4
"15UGGC0010",149,19
"15UGGC0011",113,7
"15UGGC0012",118,4
"15UGGC0013",96,3
"15UGGC0014",145,9
"15UGGC0015",173,7
"15UGGC0016",142,5
"15UGGC0017",180,5
"15UGGD0001",112,6
"15UGGD0002",134,6
"15UGGD0003",149,3
"15UGGD0004",100,9
"15UGGD0005",129,6
"15UGGD0006",109,4
"15UGGD0007",127,5
"15UGGD0008",124,7
"15UGGD0009",90,3
"15UGGD0010",122,5
"15UGGD0011",87,3
"15UGGD0012",108,3
"15UGGD0013",116,6
"15UGGD0014",113,3
"15UGGE0001",105,4
"15UGGE0002",125,12
"15UGGE0003",127,5
"15UGGE0004",170,8
"15UGGE0005",135,5
"15UGGE0006",97,3
"15UGGE0007",145,3
"15UGGE0008",136,11
"15UGGE0009",132,3
"15UGGE0010",140,4
"15UGGE0011",103,5
"15UGGE0012",119,4
"15UGGE0013",122,7
"15UGGE0014",127,7
"15UGGE0015",121,16
"15UGGE0016",129,4
"15UGGE0017",112,11
"15UGGE0018",141,7
"15UGGE0019",88,4
"15UGGE0020",39,4
"15UGGE0021",103,9
"15UGGF0001",155,3
"15UGGF0002",121,4
"15UGGF0003",129,3
"15UGGF0004",150,10
"15UGGF0005",121,9
"15UGGF0006",101,3
"15UGGF0007",77,7
"15UGGF0008",121,4
"15UGGF0009",88,3
"15UGGF0010",175,9
"15UGGF0011",109,7
"15UGGF0012",67,4
"15UGGF0013",121,6
"15UGGF0014",100,10
"15UGGF0015",130,3
"15UGGG0001",171,4
"15UGGG0002",135,9
"15UGGG0003",105,6
"15UGGG0004",164,11
"15UGGG0005",411,13
"15UGGG0006",90,7
"15UGGG0007",150,9
"15UGGG0008",93,6
"15UGGG0009",140,7
"15UGGG0010",122,11
"15UGGG0011",125,9
"15UGGG0012",113,6
"15UGGG0013",144,10
"15UGGG0014",107,3
"15UGGG0015",106,6
"15UGGG0016",99,10
"15UGGG0017",176,9
"15UGGG0018",123,10
"15UGGG0019",108,11
"15UGGG0020",76,4
"15UGGG0021",134,9
"15UGGG0022",136,8
"15UGGG0023",149,4
"15UGGH0001",105,5
"15UGGH0002",171,7
"15UGGH0003",94,3
"15UGGH0004",132,6
"15UGGH0005",160,3
"15UGGH0006",90,0
"15UGGH0007",189,6
"15UGGH0008",63,3
"15UGGH0009",125,0
"15UGGH0010",89,7
"15UGGH0011",116,3
"15UGGH0012",71,19
"15UGGH0013",123,9
"15UGGH0014",186,9
"15UGGH0015",155,9
"15UGGH0016",148,13
"15UGGH0017",114,0
"15UGGH0018",132,11
"15UGGH0019",151,11
"15UGGH0020",137,4
"15UGGH0021",222,4
"15UGGH0022",168,4
"15UGGJ0001",53,5
"15UGGJ0002",154,3
"15UGGJ0003",100,12
"15UGGJ0004",305,6
"15UGGJ0005",121,3
"15UGGJ0006",86,7
"15UGGJ0007",131,4
"15UGGJ0008",69,0
"15UGGJ0009",106,3
"15UGGJ0010",133,3
"15UGGJ0011",159,6
"15UGGJ0012",150,7
"15UGGJ0013",120,9
"15UGGJ0014",116,4
"15UGGJ0015",140,3
"15UGGJ0016",106,13
"15UGGJ0017",153,5
"15UGGJ0018",106,11
"15UGGJ0019",182,12
"15UGGJ0020",114,8
"15UGGJ0021",165,3
"15UGGJ0022",99,5
"15UGGJ0023",126,6
"15UGGK0001",137,3
"15UGGK0002",152,9
"15UGGK0003",118,3
"15UGGK0004",154,6
"15UGGK0005",119,9
"15UGGK0006",167,10
"15UGGK0007",137,7
"15UGGK0008",134,3
"15UGGK0009",112,10
"15UGGK0010",130,5
"15UGGK0011",122,7
"15UGGK0012",172,7
"15UGGK0013",121,5
"15UGGK0014",133,14
"15UGGK0015",150,5
"15UGGL0001",121,5
"15UGGL0002",186,13
"15UGGL0003",143,4
"15UGGL0004",182,4
"15UGGL0005",179,6
"15UGGL0006",126,11
"15UGGL0007",167,7
"15UGGL0008",146,8
"15UGGL0009",170,5
"15UGGL0010",117,12
"15UGGL0011",149,6
"15UGGL0012",135,6
"15UGGL0013",142,8
"15UGGL0014",140,5
"15UGGM0001",156,3
"15UGGM0002",158,0
"15UGGM0003",71,0
"15UGGM0004",126,4
"15UGGM0005",109,0
"15UGGM0006",136,0
"15UGGM0007",108,6
"15UGGM0008",110,3
"15UGGM0009",127,3
"15UGGM0010",146,8
"15UGGM0011",68,7
"15UGGM0012",56,0
"15UGGM0013",87,6
"15UGGM0014",171,7
"15UGGM0015",125,3
"15UGGN0001",176,9
"15UGGN0002",185,11
"15UGGN0003",156,7
"15UGGN0004",116,11
"15UGGN0005",142,10
"15UGGN0006",174,19
"15UGGN0007",176,5
"15UGGN0008",228,11
"15UGGN0009",136,5
"15UGGN0010",182,9
"15UGGN0011",190,8
"15UGGN0012",136,9
"15UGGN0013",108,5
"15UGGN0014",101,6
"15UGGN0015",142,5
"15UGGN0016",136,7
"15UGGN0017",150,8
"15UGGN0018",130,3
"15UGGN0019",133,5
"15UGGN0020",128,8
"15UGGN0021",138,16
"15UGGN0022",117,6
"15UGGN0023",73,7
"15UGGP0001",130,7
"15UGGP0002",135,7
"15UGGP0003",179,9
"15UGGP0004",115,10
"15UGGP0005",155,6
"15UGGP0006",136,5
"15UGGP0007",134,7
"15UGGP0008",157,7
"15UGGP0009",157,9
"15UGGP0010",116,7
"15UGGP0011",175,6
"15UGGP0012",150,5
"15UGGP0013",113,9
"15UGGP0014",164,9
"15UGGP0015",161,4
"15UHFB0001",114,3
"15UHFC0001",109,3
"15UHFD0001",158,0
"15UHFD0002",148,0
"15UHFD0003",123,4
"15UHFD0004",158,3
"15UHFD0005",183,5
"15UHFD0006",169,3
"15UHFE0001",129,0
"16UBGM0001",150,3
"16UBGM0002",180,3
"16UBGM0003",148,11
"16UBGM0004",134,11
"16UBGM0005",146,3
"16UBGM0006",149,12
"16UBGM0007",148,3
"16UBGM0008",155,4
"16UBGM0009",125,3
"16UBGM0010",98,4
"16UBGM0011",164,5
"16UBGM0012",162,14
"16UBGM0013",130,18
"16UBGM0014",123,11
"16UBGM0015",113,7
"16UBGM0016",129,5
"16UBGN0001",163,8
"16UBGN0002",124,7
"16UBGN0003",124,5
"16UBGN0004",81,8
"16UBGN0005",137,16
"16UBGN0006",150,9
"16UBGN0007",173,8
"16UBGN0008",120,18
"16UBGN0009",146,3
"16UBGN0010",125,7
"16UBGN0011",157,11
"16UBGP0001",225,5
"16UBGP0002",148,6
"16UBGP0003",162,4
"16UBGP0004",132,5
"16UBGP0005",117,8
"16UBGP0006",125,6
"16UBGQ0001",173,3
"16UBGQ0002",174,6
"16UBGQ0003",157,11
"16UBGQ0004",213,4
"16UBGQ0005",202,6
"16UBGQ0006",128,4
"16UBGQ0007",152,4
"16UBGQ0008",149,0
"16UBGQ0009",143,12
"16UBGQ0010",159,5
"16UBGQ0011",151,6
"16UBGQ0012",194,6
"16UBGR0001",122,6
"16UBGR0002",106,3
"16UBGR0003",160,6
"16UBGR0004",170,6
"16UBGR0005",129,4
"16UBGR0006",143,5
"16UBGR0007",167,0
"16UBGR0008",79,7
"16UBGR0009",103,12
"16UBGR0010",70,6
"16UBGR0011",129,3
"16UBGR0012",140,3
"16UBGS0001",168,8
"16UBGS0002",101,10
"16UBGS0003",97,12
"16UBGS0004",111,4
"16UBGS0005",180,16
"16UBGT0001",90,0
"16UBGT0002",164,5
"16UBGT0003",73,3
"16UBGT0004",148,9
"16UBGT0005",111,6
"16UBGT0006",117,3
"16UBGT0007",86,3
"16UBGU0001",233,5
"16UBGU0002",185,7
"16UBGU0003",162,3
"16UBGU0004",101,9
"16UBGU0005",148,3
"16UBGW0001",65,3
"16UBGW0002",158,9
"16UBGW0003",80,0
"16UBGW0004",106,3
"16UBGW0005",103,4
"16UBGW0006",68,0
"16UBGW0007",245,6
"16UBGX0001",129,5
"16UBGX0002",137,5
"16UBGX0003",105,3
"16UBGX0004",78,3
"16UBGX0005",63,3
"16UBGX0006",151,7
"16UBGX0007",165,3
"16UBGX0008",153,5
"16UBGX0009",194,10
"16UBGX0010",133,4
"16UBGX0011",102,23
"16UBGX0012",105,12
"16UBGY0001",147,11
"16UBGY0002",132,0
"16UBGY0003",144,16
"16UBGY0004",200,5
"16UBGY0005",185,4
"16UBGY0006",155,9
"16UBGY0007",145,9
"16UBGY0008",118,13
"16UBGY0009",95,13
"16UBGY0010",139,17
"16UBGY0011",114,16
"16UBGY0012",114,33
"16UBGZ0001",163,6
"16UBGZ0002",181,20
"16UBGZ0003",125,19
"16UBGZ0004",124,19
"16UBGZ0005",104,19
"16UBGZ0006",106,14
"16UBGZ0007",117,29
"16UBGZ0008",99,16
"16UBGZ0009",153,8
"16UBGZ0010",86,11
"16UBGZ0011",152,5
"16UBHA0001",163,7
"16UBHA0002",87,7
"16UBHA0003",120,11
"16UBHA0004",108,18
"16UBHA0005",110,10
"16UBHA0006",142,11
"16UBHB0001",116,7
"16UBHB0002",168,4
"16UBHB0003",174,3
"16UBHB0004",134,0
"16UBHB0005",130,7
"16UBHB0006",166,4
"16UBHB0007",138,13
"16UBHB0008",166,3
"16UBHB0009",175,13
"16UBHB0010",171,7
"16UBHC0001",104,5
"16UBHC0002",108,16
"16UBHC0003",201,0
"16UBHC0004",155,13
"16UBHC0005",212,8
"16UBHD0001",149,0
"16UBHD0002",149,7
"16UBHD0003",145,4
"16UBHD0004",179,13
"16UBHD0005",70,4
"16UBHD0006",89,4
"16UBHD0007",105,0
"16UBHD0008",130,3
"16UBHD0009",144,10
"16UBHD0010",198,5
"16UBHD0011",138,7
"16UBHD0012",130,9
"16UBHD0013",65,0
"16UBHD0014",140,3
"16UBHD0015",113,4
"16UBHD0016",170,7
"16UBHD0017",91,5
"16UBHD0018",179,10
"16UBHD0019",225,8
"16UBHE0001",148,4
"16UBHE0002",149,8
"16UBHE0003",183,9
"16UBHE0004",143,5
"16UBHE0005",239,0
"16UBHF0001",108,12
"16UBHF0002",117,4
"16UBHF0003",170,9
"16UBHF0004",123,9
"16UBHF0005",137,27
"16UBHF0006",92,8
"16UBHF0007",119,14
"16UBHF0008",107,20
"16UBHF0009",119,11
"16UBHF0010",93,9
"16UBHF0011",107,14
"16UBHF0012",83,11
"16UBHF0013",149,10
"16UBHF0014",136,12
"16UBHF0015",136,13
"16UBHF0016",164,3
"16UBHF0017",81,16
"16UBHG0001",59,13
"16UBHG0002",59,14
"16UBHG0003",97,9
"16UBHG0004",100,18
"16UBHG0005",101,8
"16UBHG0006",48,13
"16UBHG0007",124,21
"16UBHG0008",154,6
"16UBHG0009",106,11
"16UBHG0010",135,23
"16UBHG0011",121,22
"16UBHG0012",126,12
"16UBHG0013",99,17
"16UBHG0014",100,9
"16UBHG0015",142,6
"16UBHG0016",89,27
"16UBHH0001",101,14
"16UBHH0002",120,12
"16UBHH0003",175,10
"16UBHH0004",116,8
"16UBHH0005",131,16
"16UBHH0006",163,9
"16UBHH0007",145,9
"16UBHH0008",145,7
"16UBHH0009",175,11
"16UBHH0010",75,12
"16UBHH0011",157,14
"16UBHJ0001",105,7
"16UBHJ0002",141,8
"16UBHJ0003",128,7
"16UBHJ0004",124,10
"16UBHJ0005",118,10
"16UBHJ0006",125,10
"16UBHJ0007",112,3
"16UBHJ0008",90,8
"16UBHJ0009",153,18
"16UBHJ0010",146,5
"16UBHJ0011",161,9
"16UBHJ0012",160,4
"16UBHJ0013",160,4
"16UBHJ0014",167,9
"16UBHJ0015",118,0
"16UBHJ0016",168,5
"16UBHJ0017",171,4
"16UBHJ0018",142,3
"16UBHJ0019",182,5
"16UBHK0001",126,5
"16UBHK0002",163,7
"16UBHK0003",113,8
"16UBHK0004",136,18
"16UBHK0005",173,6
"16UBHK0006",128,9
"16UBHK0007",142,14
"16UBHK0008",147,6
"16UBHK0009",59,9
"16UBHK0010",140,8
"16UBHK0011",82,9
"16UBHK0012",167,12
"16UBHK0013",194,15
"16UBHK0014",150,9
"16UBHK0015",149,10
"16UBHK0016",152,21
"16UBHK0017",119,17
"16UBHK0018",41,11
"16UBHK0019",87,26
"16UBHL0001",81,3
"16UBHL0002",195,8
"16UBHL0003",175,4
"16UBHL0004",174,4
"16UBHL0005",124,6
"16UBHL0006",181,11
"16UBHL0007",160,5
"16UBHL0008",159,19
"16UBHL0009",87,11
"16UBHL0010",135,13
"16UBHL0011",198,4
"16UBHL0012",128,14
"16UBHL0013",155,6
"16UBHL0014",174,5
"16UBHL0015",117,3
"16UBHL0016",143,4
"16UBHL0017",174,4
"16UBHM0001",194,3
"16UBHM0002",160,8
"16UBHM0003",160,8
"16UBHM0004",118,9
"16UBHM0005",128,6
"16UBHM0006",155,12
"16UBHM0007",119,21
"16UBHM0008",127,18
"16UBHM0009",119,9
"16UBHM0010",92,3
"16UBHM0011",57,9
"16UBHN0001",143,8
"16UBHN0002",145,4
"16UBHN0003",110,5
"16UBHN0004",150,12
"16UBHN0005",159,5
"16UBHN0006",129,0
"16UBHP0001",148,4
"16UBHP0002",192,5
"16UBHP0003",215,3
"16UBHP0004",211,6
"16UBHP0005",139,3
"16UBHQ0001",271,8
"16UBHQ0002",139,0
"16UBHQ0003",198,8
"16UBHQ0004",108,5
"16UBHQ0005",145,0
"16UBHR0001",165,3
"16UBHR0002",178,3
"16UBHR0003",190,11
"16UBHR0004",224,4
"16UBHR0005",234,6
"16UBHS0001",83,4
"16UBHS0002",156,5
"16UBHS0003",107,4
"16UBHS0004",160,9
"16UBHS0005",174,5
"16UBHS0006",278,5
"16UBHT0001",219,12
"16UBHT0002",225,3
"16UBHT0003",159,9
"16UBHT0004",190,8
"16UBHU0001",153,3
"16UBHU0002",179,5
"16UBHU0003",115,9
"16UBHU0004",120,14
"16UBHU0005",139,17
"16UBHU0006",140,14
"16UBHU0007",146,10
"16UBHU0008",135,12
"16UBHU0009",108,10
"16UBHU0010",118,5
"16UBHU0011",153,4
"16UBHU0012",117,6
"16UBHU0013",126,9
"16UBHU0014",142,6
"16UBHU0015",143,6
